id,title,type,data,config,alt_text,new_data,status,dashboard,report,copyright,source_label,source_url,source_annotation,footnote
08-01-a,Familien- und Lebensformen 1996 und 2016,Slope,08/01/facets.csv,"{
  ""filter"": ""datum.facet == 'Erwachsene'"",
  ""columns"": 1,
  ""numberFormat"": "".1%"",
  ""color"": ""category""
}","Die Abbildung zeigt die Familien- und Lebensformen in den Jahren 1996 und 2016. 56 Prozent der Menschen in Deutschland lebten 2016 mit einem Ehepartner oder einer Ehepartnerin zusammen, 1996 waren es noch 66 Prozent. Der Anteil an Männern und Frauen, die in einer nicht-ehelichen Lebensgemeinschaft zusammenlebten, betrug 1996 sechs Prozent und 2016 neun Prozent. 1996 lebten rund 28 Prozent der Menschen ohne Partner, 2016 waren es rund 34 Prozent. Deutlich weniger als ein Prozent aller Männer oder Frauen lebten 1996 und 2016 mit ihrem Partner bzw. ihrer Partnerin in gleichgeschlechtlichen Lebensgemeinschaften oder in einer eingetragenen Lebenspartnerschaft.",TRUE,"plotted, new data available",TRUE,TRUE,,,,"Statistisches Bundesamt, Ergebnisse des Mikrozensus 2016. ","Das Gesetz über die eingetragene Lebenspartnerschaft trat erst 2001 in Kraft, so dass für 1996 ausschließlich gleichgeschlechtliche Lebenspartnerschaften berücksichtigt wurden."
08-01-b,Anteil der im Haushalt lebenden ledigen Kinder an der jeweiligen Familien- und Lebensform 1996 und 2016,Slope,08/01/facets.csv,"{
  ""filter"": ""datum.facet == 'Kinder'"",
  ""column"": ""region"",
  ""columnSort"": ""none"",
  ""bandSize"": ""70"",
  ""color"": ""category""
}","Die Abbildung zeigt den Anteil der im Haushalt lebenden ledigen Kinder an der jeweiligen Familien- und Lebensform in den Jahren 1996 und 2016. Mit gut 72 Prozent wuchs der Großteil der Kinder 2016 nach wie vor bei verheirateten Eltern auf. Dies sind mehr als zehn Prozent weniger als 1996. Jedes fünfte Kind wuchs 2016 bei Alleinerziehenden und rund 8 Prozent bei Eltern in nicht ehelicher Lebensgemeinschaft auf. Kinder, die bei Alleinerziehenden aufwuchsen waren 2016 in den ostdeutschen Flächenländern mit 25 Prozent deutlich häufiger als in den westdeutschen Flächenstaaten mit gut 19 Prozent. In den Stadtstaaten war der Anteil von Kindern die bei Alleinerziehenden aufwuchsen am höchsten mit 27 Prozent. In den ostdeutschen Flächenländern lebten mit knapp 57 Prozent deutlich weniger Kinder bei verheirateten Eltern als in den westdeutschen Flächenländern, wo der Anteil bei rund 76 Prozent lag. In Stadtstaaten betrug dieser Anteil knapp 62 Prozent.",TRUE,"plotted, new data available",TRUE,TRUE,,,,"Statistisches Bundesamt, Ergebnisse des Mikrozensus 2016. ",
08-01-c,Familien- und Lebensformen in Deutschland 2016,Bar,08/01/facets.csv,"{
  ""filter"": ""datum.facet == 'Erwachsene' && datum.year ==  '2015'"",
  ""numberFormat"": ""%"",
  ""y"": ""facet"",
  ""color"": ""category"",
  ""colorLegend"": true
}",Die Abbildung zeigt die Familien- und Lebensformen in Deutschland im Jahr 2016. 56 Prozent der Menschen in Deutschland lebten mit einem Ehepartner oder einer Ehepartnerin zusammen. Knapp 34 Prozent lebten ohne einen Partner. Rund sechs Prozent der Menschen lebten in einer nicht ehelichen Lebensgemeinschaft. Deutlich weniger als ein Prozent aller Männer oder Frauen lebten mit ihrem Partner bzw. ihrer Partnerin in einer gleichgeschlechtlichen Lebensgemeinschaften oder in einer eingetragenen Lebenspartnerschaft.,TRUE,"plotted, new data available",FALSE,FALSE,,,,"Statistisches Bundesamt, Ergebnisse des Mikrozensus 2016. ",
08-02-a,"Anteil der Personen, die angeben, Hilfe durch andere erhalten zu können 2015 ",Bar,08/02/facets.csv,"{
  ""numberFormat"": ""%"",
  ""y"": ""facet"",
  ""domain"": [0, 1],
  ""sort"": ""none"",
  ""color"": ""response"",
  ""colorSort"": ""none"",
  ""colorRange"": ""diverging1n"",
  ""columns"": 3,
  ""column"": ""category"",
  ""colorLegend"": true,
  ""highlight"": ""datum.facet == 'Insgesamt'""
}","Die Abbildung zeigt den Anteil der Personen, die angeben, Hilfe durch andere erhalten zu können, im Jahr 2014. Differenziert wird zudem nach Alter, Erwerbsstatus und Geschlecht. In Deutschland sagten rund 97 Prozent der Bürgerinnen und Bürger, dass sie eine konkrete Bezugsperson haben, die sie um Hilfe bitten können, wenn es darauf ankommt. Lediglich drei Prozent sahen gar keine Möglichkeit, andere bei Bedarf um Hilfe zu fragen. Bei Männern und Frauen sowie in verschiedenen Altersgruppen zeigte sich ein weitgehend übereinstimmendes Bild. Unterschiede gab es allerdings mit Blick auf den Erwerbsstatus. Für Arbeitslose war es deutlich schwieriger, Freunde, Nachbarn oder Verwandte zu finden, die ihnen helfen.",FALSE,plotted,TRUE,TRUE,,,,"Statistisches Bundesamt (2017), Ergebnisse von EU-SILC 2015.",
08-03-a,Entwicklung des Anteils ehrenamtlich Engagierter insgesamt und nach Altersgruppen,Line,08/03/facets.csv,"{
  ""filter"": ""datum.facet == 'Alter'"",
  ""numberFormat"": "".1%"",
  ""highlight"": ""datum.facet_value == 'Insgesamt'"",
  ""color"": ""facet_value"",
  ""columnSort"": ""none"",
  ""columnFilter"": [
    {""title"": ""Insgesamt"", ""test"": ""datum.facet_value == 'Insgesamt'""},
    {""title"": ""Nach Altersgruppen"", ""test"": ""datum.facet_value != 'Insgesamt'""}
  ],
  ""endLabel"": true
}","Die Abbildung zeigt die Entwicklung des Anteils ehrenamtlich Engagierter insgesamt und differenziert nach Altersgruppen für den Zeitraum von 1999 bis 2014. In diesem Zeitraum hat sich der Anteil ehrenamtlich Engagierter von 34 auf 43,6 Prozent erhöht. Der Anstieg zeigt sich über alle Altersgruppen. Besonders stark fiel der Zuwachs bei den Jüngsten und in der ältesten Altersgruppe aus. In der Altersgruppe der 14- bis 29- Jährigen hat sich der Anteil ehrenamtlich Engagierter von 35 auf fast 47 Prozent erhöht, bei den über 65-Jährigen von 23 auf 34 Prozent.",FALSE,plotted,TRUE,TRUE,,,,Freiwilligensurveys 1999 bis 2014.,
08-03-b,Ehrenamtliches Engagement nach Einzelbereichen 2014 ,Bar,08/03/facets.csv,"{
  ""filter"": ""datum.facet == 'Einzelbereichen' && (datum.year == '2014' || datum.year == '1999')"",
  ""column"": ""facet_value"",
  ""columns"": 2,
  ""y"": ""year"",
  ""sort"": ""none"",
  ""color"": ""year"",
  ""minInnerWidth"": 270,
  ""numberFormat"": "".1%""
}","Die Abbildung zeigt ehrenamtliches Engagement nach Einzelbereichen im Jahr 2014. Der Bereich Sport und Bewegung verzeichnet mit 16,3 Prozent den höchsten Anteil von Freiwilligen insgesamt. In den Bereichen ""Schule und Kindergarten"",  ""Kultur und Musik"" und im ""Sozialen Bereich""  engagieren sich jeweils rund 9 Prozent der Freiwilligen. Der Rest verteilt sich auf die Bereiche ""Justiz oder Kriminalitätsprobleme"", ""berufliche Interessenvertretung"", ""Gesundheitsbereich"",  ""Unfalldienst, Rettungsdienst, Freiwillige Feuerwehr"", ""Umwelt, Naturschutz oder Tierschutz"", ""Politik und politische Interessenvertretung"", ""Jugendarbeit, Bildungsarbeit für Erwachsene"", ""Freizeit und Geselligkeit"", ""kirchlicher oder religiöser Bereich"" und ""Sonstiger Bereich"".",FALSE,plotted,TRUE,TRUE,,,,Freiwilligensurvey 2014.,
08-03-c,Ehrenamtlich Engagierte nach Art des Migrationshintergrundes 2014,Bar,08/03/migration-background.csv,"{
  ""color"": ""citizenship"",
  ""numberFormat"": ""%"",
  ""y"": ""category"",
  ""column"": ""citizenship""
}","Die Abbildung zeigt den Anteil ehrenamtlich Engagierter nach Art des Migrationshintergrundes im Jahr 2014. 31,5 Prozent der Migranten engagieren sich insgesamt ehrenamtlich. Menschen mit Migrationshintergrund bringen sich am aktivsten ein, wenn sie bereits in Deutschland geboren wurden und die deutsche Staatsangehörigkeit besitzen. Hier beträgt der Anteil ehrenamtlich Engagierter rund 43 Prozent. Bürgerinnen und Bürger, die nicht in Deutschland geboren wurden, vor allem aber Menschen ohne deutsche Staatsbürgerschaft, sind seltener ehrenamtlich aktiv. Hier beträgt der Anteil ehrenamtlich Engagierter nur rund 22 Prozent.",FALSE,plotted,TRUE,TRUE,,,,Freiwilligensurvey 2014.,
08-04-a,Mitglieder in Sportvereinen nach Altersgruppen und Region 2016,Bar,08/04/regions.csv,"{
  ""color"": ""region"",
  ""numberFormat"": ""%"",
  ""y"": ""region"",
  ""sort"": ""none"",
  ""column"": ""age"",
  ""columnSort"": ""none"",
  ""columns"": 3,
  ""highlight"": ""datum.age == 'Insgesamt'""
}","Die Abbildung zeigt den Anteil der Mitglieder in den Sportvereinen der Landessportbünde an der jeweiligen Altersgruppe im Jahr 2016. Differenziert wird zudem nach ost- und westdeutschen Bundesländern. Insgesamt drei von zehn Personen in der Bevölkerung Mitglied in einem Sportverein. Mit einem Anteil von rund 71 Prozent haben Kinder im Alter von 7 bis 14 Jahren die höchste Mitgliedsquote, gefolgt von der Altersgruppe der 15- bis 18-Jährigen mit einer Mitgliedsquote von rund 56 Prozent. Mit der Volljährigkeit gehen die Mitgliedschaften in Sportvereinen spürbar zurück. In den ostdeutschen Bundesländern sind etwas mehr als 15 Prozent der Menschen Mitglied in einem Sportverein, in den westdeutschen Bundesländern hingegen rund 31 Prozent.",FALSE,plotted,TRUE,TRUE,,,,"Deutscher Olympischer Sportbund (2016), Bestandserhebung 2016.",Ausgewiesen wird der Anteil der Mitglieder in den Sportvereinen der Landessportbünde an der jeweiligen Altersgruppe. Stand: 1. Januar 2015.
08-04-b,Mitglieder in Sportvereinen nach Altersgruppen 2016,Bar,08/04/regions.csv,"{
  ""numberFormat"": ""%"",
  ""filter"": ""datum.region == 'Deutschland'"",
  ""y"": ""age"",
  ""sort"": ""none"",
  ""highlight"": ""datum.age == 'Insgesamt'""
}","Die Abbildung zeigt den Anteil der Mitglieder in den Sportvereinen der Landessportbünde an der jeweiligen Altersgruppe im Jahr 2016. Insgesamt ist etwa ein Drittel der Bevölkerung Mitglied in einem Sportverein. Mit einem Anteil von rund 71 Prozent haben Kinder im Alter von 7 bis 14 Jahren die höchste Mitgliedsquote, gefolgt von der Altersgruppe der 15- bis 18-Jährigen mit einer Mitgliedsquote von rund 56 Prozent. Mit der Volljährigkeit gehen die Mitgliedschaften in Sportvereinen deutlich zurück.",FALSE,plotted,FALSE,FALSE,,,,"Deutscher Olympischer Sportbund (2016), Bestandserhebung 2016.",
09-01-a,"Entwicklung des Bruttoinlandsproduktes pro Kopf in Euro (preisbereinigt, Index 2010=100)",Line,09/01/years.csv,"{
  ""numberFormat"": ""s""
}",Die Abbildung zeigt die Entwicklung des realen Bruttoinlandsproduktes pro Kopf im Zeitraum von 1991 bis 2016. In diesem Zeitraum hat sich das reale Bruttoinlandsprodukt pro Kopf von knapp 25.500 auf rund 34.360 Euro erhöht.,TRUE,plotted,TRUE,TRUE,,,,"Statistisches Bundesamt (2017), Volkswirtschaftliche Gesamtrechnungen, Fachserie 18, Reihe 1.4.",
09-02-a,Entwicklung der Bruttoanlageinvestitionen in Prozent des BIP,Line,09/02/sectors.csv,"{
  ""filter"": ""datum.sector == 'gesamt'"",
  ""numberFormat"": "".1%""
}",Die Abbildung zeigt die Entwicklung der Bruttoanlageinvestitionen in Prozent des Bruttoinlandsproduktes im Zeitraum von 1991 bis 2016. Die Investitionsquote ist in diesem Zeitraum von knapp 25 auf 20 Prozent gesunken.,TRUE,plotted,TRUE,TRUE,,,,"Statistisches Bundesamt (2017), Volkswirtschaftliche Gesamtrechnungen 2016, Fachserie 18, Reihe 1.4.",
09-02-b,Entwicklung der Bruttoanlageinvestitionen in Prozent des BIP nach staatlichem und privatem Sektor,Line,09/02/sectors.csv,"{
  ""filter"": ""datum.sector != 'gesamt'"",
  ""numberFormat"": "".1%"",
  ""color"": ""sector""
}","Die Abbildung zeigt die Entwicklung der Bruttoanlageinvestitionen in Prozent des Bruttoinlandsproduktes differenziert nach staatlichem und privatem Sektor im Zeitraum von 1991 bis 2016. Die Investitionsquote des privaten Sektor ist in diesem Zeitraum von etwa 22 auf knapp 18 Prozent gesunken, die Investitionsquote des staatlichen Sektor ist von etwa 3 auf rund 2 Prozent gesunken.",TRUE,plotted,TRUE,TRUE,,,,"Statistisches Bundesamt (2017), Volkswirtschaftliche Gesamtrechnungen 2016, Fachserie 18, Reihe 1.4.",
09-03-a,Entwicklung der Schuldenstandsquote,Line,09/03/years.csv,"{
  ""yAnnotations"": [
    {""value"": 0.6, ""label"": ""Maastricht-Referenzwert""}
  ]
}",Die Abbildung zeigt die Entwicklung der Schuldenstandsquote im Zeitraum von 1991 bis 2016. Zwischen 1991 und 2010 ist die Schuldenstandsquote von etwa 39 auf 81 Prozent gestiegen. Seit dem Höchststand im Jahr 2010 ist die Schuldenstandsquote gesunken und lag 2016 bei rund 68 Prozent. Damit befindet sich die Schuldenstandsquote aber immer noch über dem Maastricht-Referenzwert von 60 Prozent.,TRUE,plotted,TRUE,TRUE,,Bundesbank (2017).,https://www.bundesbank.de/Navigation/DE/Statistiken/Zeitreihen_Datenbanken/Oeffentliche_Finanzen_in_Deutschland/oeffentliche_finanzen_in_deutschland_details_value_node.html?tsId=BBK01.BJ9959&listId=www_v27_web011_21a,Verschuldungen gemäß Maastricht-Vertrag – Deutschland – Gesamtstaat in % des BIP. ,Vorläufiger Wert für 2016. Stand: 1. September 2017.
09-04-a,Entwicklung der Ausgaben für Forschung und Entwicklung in Prozent des BIP,Line,09/04/fue.csv,"{
  ""color"": ""country"",
  ""numberFormat"": "".2%""
}","Die Abbildung zeigt die Entwicklung der Ausgaben für Forschung und Entwicklung in Prozent des Bruttoinlandsproduktes im Zeitraum von 1995 bis 2015. Die Ausgaben für Forschung und Entwicklung in Prozent des Bruttoinlandsproduktes sind in diesem Zeitraum von 2,2 auf gut 2,9 Prozent gestiegen. Die deutschen Ausgaben für Forschung und Entwicklung in Prozent des Bruttoinlandsproduktes lagen im gesamten Zeitraum über dem OECD-Durchschnitt. Dieser betrug 2015 2,4 Prozent.",TRUE,plotted,TRUE,TRUE,,,,"Statistisches Bundesamt, Bundesministerium für Bildung und Forschung, Stifterverband-Wissenschaftsstatistik. OECD (2017): Ausgaben für Forschung und Entwicklung in Prozent des BIP. doi: 10.1787/d8b068b4-en (Stand: Juni 2017).",
09-04-b,Entwicklung der Innovatorenquote,Line,09/04/inno.csv,,Die Abbildung zeigt die Entwicklung der Innovatorenquote im Zeitraum von 1992 bis 2015. Sie ist von 53 auf 35 Prozent gesunken.,TRUE,plotted,FALSE,TRUE,,,,"Innovationsverhalten der deutschen Wirtschaft, Indikatorenbericht zur Innovationserhebung 2016 (ZEW, infas, Fraunhofer ISI).
","Durch die Anwendung der neuen Wirtschaftszweigsystematik 2008, die Umstellung der Grundgesamtheitszahlen auf Angaben aus dem Unternehmensregister und Verbesserungen bei Imputations- und Hochrechnungsverfahren kommt es mit dem Berichtsjahr 2006 zu einem Bruch der Zeitreihe. Mit der Einführung des Unternehmensregisters hat sich seit 2006 die Grundgesamtheit für die Stichprobenziehung der Unternehmen geändert.
"
09-05-a,Dauer von Unternehmensgründungen in Tagen,Line,09/05/days.csv,"{
  ""unit"": ""Tage"",
  ""numberFormat"": "".1f""
}","Die Abbildung zeigt die Entwicklung der Dauer von Unternehmensgründungen im Zeitraum von 2007 bis 2016. 2007 und 2008 hat eine Unternehmensgründung in Deutschland durchschnittlich 6,5 Tage gedauert, im Jahr 2009 nur 4,5 Tage. Seit 2009 hat sich die Dauer von Unternehmensgründungen wieder erhöht und lag 2016 bei 6,9 Tagen.",FALSE,plotted,TRUE,TRUE,,,,"EU-Kommission, Generaldirektion Wachstum, SME Performance Review.",
09-05-b,Kosten von Unternehmensgründungen in Euro,Line,09/05/costs.csv,"{
  ""numberFormat"": ""s""
}","Die Abbildung zeigt die Entwicklung der Kosten von Unternehmensgründungen im Zeitraum von 2007 bis 2015. 2007 und 2008 hat eine Unternehmensgründung in Deutschland durchschnittlich 783 Euro gekostet, im Jahr 2009 nur 166 Euro. Seit 2009 haben sich die Kosten von Unternehmensgründungen wieder erhöht und lagen 2016 bei 383 Euro.",FALSE,plotted,TRUE,TRUE,,,,"EU-Kommission, Generaldirektion Wachstum, SME Performance Review.",
10-01-a,Entwicklung der Luftschadstoffe kombiniert (Index),Line,10/01/categories.csv,"{
  ""filter"": ""year(datum.year) >= 2000 && datum.category == 'Luftschadstoffe (+ PM<sub>2,5</sub>)'"",
  ""numberFormat"": "".2f"",
  ""yAnnotations"": [
    {""value"": 100, ""formattedValue"": ""100"", ""label"": """", ""dy"": ""1.1em"", ""x"": ""2005""}
  ]
}","Die Abbildung zeigt die Entwicklung der Luftschadstoffe im Zeitraum von 2000 bis 2015. In diesem Zeitraum ist der Index von etwa 121 auf rund 82 gesunken. Das Basisjahr, in dem der Index den Wert 100 annimmt, ist 2005.",TRUE,plotted,TRUE,TRUE,,,,Umweltbundesamt (2017). Nationale Trendtabellen für die deutsche Berichterstattung atmosphärischer Emissionen 1990-2015. ,Basisjahr (Index=100) ist 2005.
10-01-b,Entwicklung verschiedener Luftschadstoffe (Index),Line,10/01/categories.csv,"{
  ""filter"": ""year(datum.year) >= 2000 && datum.category != 'Luftschadstoffe (+ PM<sub>2,5</sub>)'"",
  ""numberFormat"": "".2f"",
  ""color"":  ""name"",
  ""endLabel"": false,
  ""column"": ""category"",
  ""columns"": 3,
  ""yAnnotations"": [
    {""value"": 100, ""formattedValue"": ""100"", ""label"": """", ""dy"": ""1.1em"", ""x"": ""2005""}
  ]
}","Die Abbildung zeigt die Entwicklung verschiedener Luftschadstoffe im Zeitraum von 2000 bis 2015. In diesem Zeitraum konnte für flüchtige organische Verbindungen ohne Methan, Stickstoffoxide, Feinstaub und Schwefeldioxid ein Rückgang erreicht werden. Bei Ammoniak kam es zu einem Anstieg des Index von 103 auf 112. Das Basisjahr, in dem der Index den Wert 100  annehmen, ist 2005.",TRUE,plotted,TRUE,TRUE,,,,Umweltbundesamt (2017). Nationale Trendtabellen für die deutsche Berichterstattung atmosphärischer Emissionen 1990-2015. ,Basisjahr (Index=100) ist 2005.
10-01-c,Jahresmittelwerte der Stickstoffdioxidbelastung 2016,PointMap,10/01/no2-points.csv,"{
  ""filter"": ""datum.value != '-999'"",
  ""geotiff"": ""10-01-no2"",
  ""legendTitle"": ""NO₂ Jahresmittelwert in Mikrogramm pro Kubikmeter (µg/m³)"",
  ""thresholds"": [10, 20, 30, 40, 50, 60, 70, 80],
  ""colorRange"": [""#95da3f"", ""#74b917"", ""#5ca200"", ""#3f8800"", ""#f2bf18"", ""#d4a500"", ""#b68b00"", ""#987200"", ""#7b5900""]
}",Die Abbildung zeigt auf einer Deutschland-Karte die Jahresmittelwerte der Stickstoffbelastung an den Messstationen der Luftmessnetze der Länder und des Bundesumweltamtes im Jahr 2016. Die Spanne reicht von 3 bis 82 Mikrogramm pro Kubikmeter.,TRUE,plotted,TRUE,TRUE,,,,Umweltbundesamt 2017.,Jahresmittelwerte gemessen an den Messstationen der Luftmessnetze der Länder und des Umweltbundesamtes.
10-01-d,Überschreitung bzw. Einhaltung des gesetzlichen Stickstoffdioxid-Grenzwerts 2016,DotPlot,10/01/no2-points.csv,,"Die Abbildung zeigt auf einer Deutschland-Karte an welchen Messstationen der gesetzlich festgelegte Stickstoffdioxid-Grenzwert von 40 Mikrogramm pro Kubikmeter im Jahr 2016 überschritten bzw. eingehalten wurde. 2016 wurde der Grenzwert an 28 Prozent der Messstationen überschritten. Unterschieden wird zwischen verkehrsnahen Messstationen, Stationen in der näheren Umgebung von Industrieanlagen und Messstationen im Hintergrund. Alle Überschreitungen des Stickstoffdioxid-Jahresgrenzwertes traten in verkehrsnahen Stationen auf.",TRUE,"flagship, print export only",FALSE,TRUE,,,,Umweltbundesamt 2017.,Jahresmittelwerte gemessen an den Messstationen der Luftmessnetze der Länder und des Umweltbundesamtes. Messstationen im so genannten Hintergrund stehen nicht in der näheren Umgebung eines Industriebetriebs und auch an nicht an einer viel befahrenen Straße. 
10-01-e,Stickstoffdioxid (NO<sub>2</sub>) im EU-Vergleich 2013,BoxPlot,10/01/eu-categories.csv,"{
  ""filter"": ""datum.category == 'NO2'"",
  ""highlight"": ""datum.country == 'Deutschland'"",
  ""label"": ""country""
}","Die Abbildung zeigt einen EU-Vergleich der Stickstoffdioxidbelastung im Jahr 2013. Im europäischen Vergleich liegt Deutschland im hinteren Drittel, ähnlich wie Schweden und Italien. Finnland, Estland und Luxemburg belegen die ersten Ränge.",FALSE,plotted,TRUE,TRUE,,,,Europäische Umweltagentur.,
10-01-f,"Feinstaub (PM<sub>2,5</sub>) im EU-Vergleich 2013",BoxPlot,10/01/eu-categories.csv,"{
  ""filter"": ""datum.category == 'PM2.5'"",
  ""highlight"": ""datum.country == 'Deutschland'"",
  ""label"": ""country""
}","Die Abbildung zeigt einen EU-Vergleich der Feinstaubbelastung im Jahr 2013. Deutschland liegt im Mittelfeld, ähnlich wie die Niederlande und Frankreich. Schweden, Estland und Finnland belegen die ersten Ränge, Kroatien und Polen die letzten.",FALSE,plotted,TRUE,TRUE,,,,Europäische Umweltagentur.,
10-02-a,Entwicklung der Artenvielfalt und Landschaftsqualität aggregiert ,TimeBar,10/02/categories.csv,"{
  ""filter"": ""datum.facet == 'Gesamtindikator'"",
  ""numberFormat"": "".1f"",
  ""padding"": 15,
  ""domain"": [0, 120],
  ""yAnnotations"": [
    {""value"": 100, ""label"": ""Ziel""}
  ],
  ""xAnnotations"": [
    {""x"": ""1970"", ""value"": 106.9329097153},
    {""x"": ""1975"", ""value"": 101.3745362439},
    {""x"": ""2014"", ""value"": 67.2}
  ]
}","Die Abbildung zeigt die Entwicklung der Artenvielfalt und Landschaftsqualität im Zeitraum von 1970 bis 2014. Ziel ist es, einen Wert von 100 zu erreichen. Der Indikator ist in diesem Zeitraum von 106,9 auf 67,2 gesunken.",TRUE,plotted,TRUE,TRUE,,,,Bundesamt für Naturschutz 2017. Daten vom Dachverband Deutscher Avifaunisten 2017. ,Abbildung enthält auch rekonstruierte historische Werte.
10-02-b,"Entwicklung der Artenvielfalt und Landschaftsqualität, aggregiert und Teilindikatoren",Slope,10/02/categories.csv,"{
  ""filter"": ""datum.year == 1990 || datum.year == 2014"",
  ""color"": ""facet_value"",
  ""column"": ""facet"",
  ""numberFormat"": "".1f"",
  ""endLabel"": true
}","Die Abbildung zeigt die Entwicklung der Artenvielfalt und Landschaftsqualität insgesamt und in den fünf Teilindikatoren. Zwischen 1990 und 2014 ist der Gesamtindikator von 76,5 auf 67,2 gesunken. Auch die Teilindikatoren ""Siedlungen"", ""Agrarland"" sowie ""Küsten und Meere"" haben sich zwischen 1990 und 2014 verschlechtert. Die Teilindikatoren ""Wälder"" und ""Binnengewässer"" haben sich hingegen verbessert und sind von 81,6 auf 83,9 bzw. von 64,1 auf 73,6 gestiegen.",TRUE,plotted,TRUE,TRUE,,,,Bundesamt für Naturschutz 2017. Daten vom Dachverband Deutscher Avifaunisten 2017. ,
10-03-a,"Entwicklung der Energieproduktivität (preisbereinigtes BIP (2010) je Einheit Primärenergieverbrauch) 
",Line,10/03/years.csv,"{
  ""x"": ""year"",
  ""y"": ""value"",
  ""numberFormat"": "".2f""
}","Die Abbildung zeigt die Entwicklung der Energieproduktivität im Zeitraum von 1990 bis 2016. Im Vergleich zum Basisjahr 1990, in dem der Indikator einen Wert von 100 annimmt, hat sich die Energieproduktivität deutlich erhöht und erreichte 2016 einen Wert von rund 163.",TRUE,plotted,TRUE,TRUE,,,,Arbeitsgemeinschaft Energiebilanzen e.V. und Statistisches Bundesamt.,Basisjahr (Index=100) ist 1990.
11-01-a,Entwicklung der Wahlbeteiligung bei Bundestagswahlen in Prozent aller Wahlberechtigten,Line,11/01/federation.csv,"{
  ""color"": ""region"",
  ""numberFormat"": "".1%""
}","Die Abbildung zeigt die Entwicklung der Wahlbeteiligung bei Bundestagswahlen im Zeitraum von 1949 bis 2017. Ausgehend von einer hohen Wahlbeteiligung bis in die 1980er Jahre ist die Wahlbeteiligung seit der Bundestagswahl 1987 gesunken. 2009 erreichte sie mit 70,8 Prozent ihren bisherigen Tiefstand. Bei der Bundestagswahl 2017 lag sie bei 76,2 Prozent insgesamt und bei 76,8 Prozent in den westdeutschen Bundesländern und bei 73,2 Prozent in den ostdeutschen Bundesländern.",TRUE,plotted,TRUE,TRUE,,,,"Statistisches Bundesamt, Wahlen. ",Bis 1987 Wahlbeteiligung nur für die westdeutschen Bundesländer und Berlin-West.
11-01-b,Wahlbeteiligung bei den jeweils letzten und vorletzten Landtagswahlen in Prozent aller Wahlberechtigten,Slope,11/01/states.csv,"{
  ""column"": ""state"",
  ""color"": ""state"",
  ""x"": ""election"",
  ""xSort"": ""none""
}",-,TRUE,plotted,FALSE,FALSE,,,,"Statistisches Bundesamt, Wahlen. ",
11-01-c,Entwicklung der Wahlbeteiligung bei Europawahlen in Deutschland in Prozent aller Wahlberechtigten,Line,11/01/eu.csv,{},Die Abbildung zeigt die Entwicklung der Wahlbeteiligung bei Europawahlen in Deutschland im Zeitraum von 1997 bis 2014. Sie ist von 66 auf 48 Prozent gesunken.,FALSE,plotted,TRUE,TRUE,,,,"Statistisches Bundesamt, Wahlen. ",
11-01-d,Wahlbeteiligung bei den jeweils letzten und vorletzten Landtagswahlen in Prozent aller Wahlberechtigten,Slope,11/01/states.csv,"{
  ""xScale"": ""time"",
  ""endLabel"": true,
  ""startValue"": false,
  ""columnSort"": ""none"",
  ""color"": ""state"",
  ""minWidth"": 120,
  ""xTicks"": [""2006"", ""2011"", ""2017""],
  ""columnFilter"": [
    {""title"": ""Gestiegen"", ""test"": ""indexof(['Baden-Württemberg', 'Bayern', 'Hessen', 'Mecklenburg-Vorpommern', 'Rheinland-Pfalz', 'Sachsen-Anhalt', 'Saarland', 'Nordrhein-Westfalen', 'Sachsen-Anhalt', 'Berlin', 'Schleswig-Holstein','Niedersachsen'], datum.state) > -1""},
    {""title"": ""Stagniert oder gesunken"", ""test"": ""indexof(['Brandenburg', 'Bremen', 'Sachsen', 'Thüringen', 'Hamburg'], datum.state) > -1""}
  ]
}","Die Abbildung zeigt die Wahlbeteiligung bei den jeweils letzten und vorletzten Landtagswahlen in Prozent aller Wahlberechtigten. In Hessen, Baden-Württemberg, Rheinland-Pfalz, Bayern, Berlin, Saarland, Sachsen-Anhalt, Mecklenburg-Vorpommern, Schleswig-Holstein, Nordrhein-Westfalen und Niedersachsen ist die Wahlbeteiligung gestiegen. In diesen Ländern lag die Wahlbeteiligung bei den letzten Landtagswahlen zwischen 61 Prozent in Sachsen-Anhalt und 73 Prozent in Hessen. In Thüringen, Bremen, Sachsen und Brandenburg ist sie gesunken und lag zwischen 48 Prozent in Brandenburg und 53 Prozent in Thüringen. In Hamburg hat sie sich kaum verändert und lag bei 56 Prozent.",TRUE,plotted,TRUE,TRUE,,,,"Statistisches Bundesamt, Wahlen. ",Die Wahlbeteiligung für die Landtagswahl in Niedersachsen im Oktober 2017 ist vorläufig. 
